task_id,scenario,seed,model,audit_schema,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,reported_recommended_total_weighted_loss,certificate_fields_valid,valid_repair_certificate,error
objective-intense_minority-95026,intense_minority,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",1.501166,0.055774,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95027,intense_minority,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",1.500265,1.000354,False,True,True,p_neg_050,1.000354,1.500265,False,p_neg_100,0.026614,6.284997,True,False,
objective-intense_minority-95027,intense_minority,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",1.500265,2.000177,True,True,True,p_000,2.000177,1.500265,True,p_neg_100,0.026614,6.284997,True,True,
objective-intense_minority-95027,intense_minority,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",1.500265,0.026614,False,True,True,p_neg_100,0.026614,1.500265,False,p_neg_100,0.026614,6.284997,True,False,
objective-intense_minority-95028,intense_minority,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",1.500256,1.000341,False,True,True,p_neg_050,1.000341,1.500256,False,p_neg_100,0.026122,6.368199,True,False,
objective-intense_minority-95028,intense_minority,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",1.500256,2.000171,True,True,True,p_000,2.000171,1.500256,True,p_neg_100,0.026122,6.368199,True,True,
objective-intense_minority-95028,intense_minority,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",1.500256,0.026122,False,True,True,p_neg_100,0.026122,1.500256,False,p_neg_100,0.026122,6.368199,True,False,
objective-intense_minority-95029,intense_minority,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",1.501469,1.001958,False,True,True,p_neg_050,1.001958,1.501469,False,p_neg_100,0.062601,6.371284,True,False,
objective-intense_minority-95029,intense_minority,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",1.501469,2.000979,True,True,True,p_000,2.000979,1.501469,True,p_neg_100,0.062601,6.371284,True,True,
objective-intense_minority-95029,intense_minority,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",1.501469,0.062601,False,True,True,p_neg_100,0.062601,1.501469,False,p_neg_100,0.062601,6.371284,True,False,
objective-intense_minority-95030,intense_minority,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",1.500031,1.000042,False,True,True,p_neg_050,1.000042,1.500031,False,p_neg_100,0.009199,6.340875,True,False,
objective-intense_minority-95030,intense_minority,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",1.500031,2.000021,True,True,True,p_000,2.000021,1.500031,True,p_neg_100,0.009199,6.340875,True,True,
objective-intense_minority-95030,intense_minority,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",1.500031,0.009199,False,True,True,p_neg_100,0.009199,1.500031,False,p_neg_100,0.009199,6.340875,True,False,
objective-intense_minority-95031,intense_minority,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",1.500045,1.00006,False,True,True,p_neg_050,1.00006,1.500045,False,p_neg_100,0.010994,6.337364,True,False,
objective-intense_minority-95031,intense_minority,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",1.500045,2.00003,True,True,True,p_000,2.00003,1.500045,True,p_neg_050,1.00006,5.766842,True,True,
objective-intense_minority-95031,intense_minority,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",1.500045,0.010994,False,True,True,p_neg_100,0.010994,1.500045,False,p_neg_100,0.010994,6.337364,True,False,
